ticker,active,name,market,locale,primary_exchange,type,currency_name,cik,description,homepage_url,list_date,market_cap,phone_number,total_employees,address1,address2,city,state,postal_code,branding_icon_url,branding_logo_url,sic_code,sic_description,ticker_root,ticker_suffix,weighted_shares_outstanding
ADGM,1,"Adagio Medical Holdings, Inc Common Stock",stocks,us,XNAS,CS,usd,0002006986,"Adagio Medical Holdings Inc is an innovator in catheter ablation technologies for treatment of cardiac arrhythmias. The company focuses on developing innovative cryoablation technologies that create contiguous, transmural lesions to treat cardiac arrhythmias, including paroxysmal and persistent atrial fibrillation, atrial flutter, and ventricular tachycardia.",https://www.adagiomedical.com,2024-08-01,29360974.72,212-284-2300,,26051 MERIT CIRCLE,SUITE 102,LAGUNA HILLS,CA,92653,,https://api.polygon.io/v1/reference/company-branding/YWRhZ2lvbWVkaWNhbC5jb20/images/2024-10-01_logo.png,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,ADGM,,14535136.0
ADI,1,"Analog Devices, Inc.",stocks,us,XNAS,CS,usd,0000006281,"Analog Devices is a leading analog, mixed signal, and digital signal processing chipmaker. The firm has a significant market share lead in converter chips, which are used to translate analog signals to digital and vice versa. The company serves tens of thousands of customers, and more than half of its chip sales are made to industrial and automotive end markets. Analog Devices' chips are also incorporated into wireless infrastructure equipment.",https://www.analog.com,1979-04-03,107502861544.94,(781) 329-4700,24000,ONE ANALOG WAY,,WILMINGTON,MA,01887,https://api.polygon.io/v1/reference/company-branding/YW5hbG9nLmNvbQ/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YW5hbG9nLmNvbQ/images/2024-10-01_logo.svg,3674,SEMICONDUCTORS & RELATED DEVICES,ADI,,496296854.0
ADIL,1,"Adial Pharmaceuticals, Inc",stocks,us,XNAS,CS,usd,0001513525,"Adial Pharmaceuticals Inc is a clinical-stage biopharmaceutical company. The company develops prescription medications for addiction and related disorders. Its lead product is AD04, which is for the treatment of alcohol use disorder. The active ingredient in AD04 is ondansetron, a serotonin-3 antagonist.",https://www.adialpharma.com,2018-07-27,6982301.29,434-422-9800,7,1180 SEMINOLE TRAIL,SUITE 495,CHARLOTTESVILLE,VA,22901,https://api.polygon.io/v1/reference/company-branding/YWRpYWxwaGFybWEuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRpYWxwaGFybWEuY29t/images/2024-10-01_logo.svg,2834,PHARMACEUTICAL PREPARATIONS,ADIL,,6405781.0
ADIV,1,SmartETFs Asia Pacific Dividend Builder ETF,stocks,us,ARCX,ETF,usd,,,,2021-03-29,,,,,,,,,,,,,ADIV,,
ADM,1,Archer Daniels Midland Company,stocks,us,XNYS,CS,usd,0000007084,"Archer-Daniels Midland is a major processor of oilseeds, corn, wheat, and other agricultural commodities. The company is also one of the largest grain merchandisers through its extensive network of logistical assets to store and transport crops around the globe. ADM also runs a nutrition business that focuses on both human and animal ingredients and is a large producer of corn-based sweeteners, starches, and ethanol.",https://www.adm.com,1945-09-10,25075156448.0,312-634-8233,41802,77 W. WACKER DR.,,CHICAGO,IL,60601,https://api.polygon.io/v1/reference/company-branding/YWRtLmNvbQ/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YWRtLmNvbQ/images/2024-10-01_logo.svg,2070,FATS & OILS,ADM,,478533520.0
ADMA,1,"ADMA Biologics, Inc.",stocks,us,XNAS,CS,usd,0001368514,"ADMA Biologics Inc is an end-to-end commercial biopharmaceutical company dedicated to manufacturing, marketing and developing specialty plasma-derived biologics for the treatment of immunodeficient patients at risk for infection and others at risk for certain infectious diseases. The segments of the company are ADMA BioManufacturing which generates maximum revenue and Plasma Collection Centres, and corporate segment. The company sells plasma-derived intermediate fractions to certain customers, which are generated as part of its FDA-approved manufacturing process for IG and IVIG products. It also provides laboratory contracting services to certain customers and anticipates providing contract filling, labeling and packing services. The company derives maximum revenue from United States.",https://www.admabiologics.com,2013-10-17,4394494803.27,(201) 478-5552,624,"C/O ADMA BIOLOGICS, INC.",465 STATE ROUTE 17,RAMSEY,NJ,07446,https://api.polygon.io/v1/reference/company-branding/YWRtYWJpb2xvZ2ljcy5jb20/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRtYWJpb2xvZ2ljcy5jb20/images/2024-10-01_logo.svg,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",ADMA,,236390253.0
ADME,1,Aptus Behavioral Momentum ETF,stocks,us,BATS,ETF,usd,0001539639,,,2016-06-09,,,,,,,,,,,,,ADME,,
ADN,1,"Advent Technologies Holdings, Inc. Class A Common Stock",stocks,us,XNAS,CS,usd,0001744494,"Advent Technologies Holdings Inc is an innovation-driven company in the fuel cell and hydrogen technology space. The company develops, manufactures, and assembles complete fuel cell systems and the critical components that determine the performance of hydrogen fuel cells and other energy systems. It serves automotive; aviation and power generation industries. It generates revenue from the sale of fuel cell systems and the sale of MEAs, membranes, and electrodes for specific applications in the fuel cell and energy storage (flow battery) markets.",https://www.advent.energy,2021-02-05,15898143.24,857-264-7035,100,500 RUTHERFORD AVENUE,SUITE 102,BOSTON,MA,02129,https://api.polygon.io/v1/reference/company-branding/YWR2ZW50LmVuZXJneQ/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YWR2ZW50LmVuZXJneQ/images/2024-10-01_logo.png,3690,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",ADN,,2636508.0
ADNT,1,Adient plc Ordinary Shares,stocks,us,XNYS,CS,usd,0001670541,"Adient began trading Oct. 31, 2016, when Johnson Controls spun off its automotive experience segment. Adient is the leading seating supplier to the industry with about one third of the global market. Its share in China is now nearly 20%, down from about 45%, following the sale of its main joint venture there at the end of fiscal 2021. Unconsolidated revenue from joint ventures was about $3.8 billion in fiscal 2024 and consolidated China revenue was $1.4 billion. The company is headquartered in Ireland but has corporate offices in the Detroit area. Fiscal 2024 (Sept. 30 year-end) consolidated revenue, which excludes joint venture sales, was $14.7 billion.",https://www.adient.com,2016-10-17,1609073826.48,1-734-254-5000,70000,3 DUBLIN LANDINGS,NORTH WALL QUAY,DUBLIN,L2,D01 H104,https://api.polygon.io/v1/reference/company-branding/YWRpZW50LmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRpZW50LmNvbQ/images/2024-10-01_logo.svg,3714,MOTOR VEHICLE PARTS & ACCESSORIES,ADNT,,84866763.0
ADNWW,1,"Advent Technologies Holdings, Inc. Warrant",stocks,us,XNAS,WARRANT,usd,0001744494,"Advent Technologies Holdings Inc is an innovation-driven company in the fuel cell and hydrogen technology space. The company develops, manufactures, and assembles complete fuel cell systems and the critical components that determine the performance of hydrogen fuel cells and other energy systems. It serves automotive; aviation and power generation industries. It generates revenue from the sale of fuel cell systems and the sale of MEAs, membranes, and electrodes for specific applications in the fuel cell and energy storage (flow battery) markets.",https://www.advent.energy,2018-12-26,,857-264-7035,100,500 RUTHERFORD AVENUE,SUITE 102,BOSTON,MA,02129,https://api.polygon.io/v1/reference/company-branding/YWR2ZW50LmVuZXJneQ/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YWR2ZW50LmVuZXJneQ/images/2024-10-01_logo.png,3690,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",ADNW,W,
ADP,1,Automatic Data Processing,stocks,us,XNAS,CS,usd,0000008670,"ADP is a provider of payroll and human capital management solutions servicing the full scope of businesses from micro to global enterprises. ADP was established in 1949 and serves over 1 million clients primarily in the United States. ADP's employer services segment offers payroll, human capital management solutions, human resources outsourcing, insurance and retirement services. The smaller but faster-growing professional employer organization segment provides HR outsourcing solutions to small and midsize businesses through a co-employment model.",https://www.adp.com,1968-01-31,120916909940.76,(973) 974-5000,64000,ONE ADP BOULVARD,,ROSELAND,NJ,07068,https://api.polygon.io/v1/reference/company-branding/YWRwLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRwLmNvbQ/images/2024-10-01_logo.svg,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,ADP,,407456901.0
ADPT,1,Adaptive Biotechnologies Corporation Common Stock,stocks,us,XNAS,CS,usd,0001478320,"Adaptive Biotechnologies Corp is a company advancing the field of immune-driven medicine by harnessing the inherent biology of the adaptive immune system to transform the diagnosis and treatment of disease. Its clinical diagnostic product, clonoSEQ, is test authorized by the FDA for the detection and monitoring of minimal residual disease (MRD) in patients with multiple myeloma (MM), B cell acute lymphoblastic leukemia (ALL) and chronic lymphocytic leukemia (CLL) and is also available as a CLIA-validated laboratory developed test (LDT) for patients with other lymphoid cancers, including diffuse large B-cell lymphoma (DLBCL).",https://www.adaptivebiotech.com,2019-06-27,929750761.8,206-659-0067,709,1165 EASTLAKE AVE E,,SEATTLE,WA,98109,https://api.polygon.io/v1/reference/company-branding/YWRhcHRpdmViaW90ZWNoLmNvbQ/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YWRhcHRpdmViaW90ZWNoLmNvbQ/images/2024-10-01_logo.svg,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",ADPT,,147579486.0
ADPV,1,Adaptiv Select ETF,stocks,us,ARCX,ETF,usd,,,,2022-11-04,,,,,,,,,,,,,ADPV,,
ADSE,1,ADS-TEC ENERGY PLC Ordinary Shares,stocks,us,XNAS,CS,usd,0001879248,"ADS-TEC Energy PLC produces, develops, and markets battery-buffered EV charging systems infrastructure, battery storage systems, and cloud-based services which enable the customer to control and manage the system. Geographically, it derives a majority of its revenue from Europe.",https://www.ads-tec-energy.com,2021-12-23,726090117.3,,239,,,,,,https://api.polygon.io/v1/reference/company-branding/YWRzLXRlYy1lbmVyZ3kuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRzLXRlYy1lbmVyZ3kuY29t/images/2024-10-01_logo.svg,,,ADSE,,51495753.0
ADSEW,1,ADS-TEC ENERGY PLC Warrant,stocks,us,XNAS,WARRANT,usd,0001879248,"ADS-TEC Energy PLC produces, develops, and markets battery-buffered EV charging systems infrastructure, battery storage systems, and cloud-based services which enable the customer to control and manage the system. Geographically, it derives a majority of its revenue from Europe.",https://www.ads-tec-energy.com,2021-12-23,,,239,,,,,,https://api.polygon.io/v1/reference/company-branding/YWRzLXRlYy1lbmVyZ3kuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRzLXRlYy1lbmVyZ3kuY29t/images/2024-10-01_logo.svg,,,ADSE,W,
ADSK,1,Autodesk Inc,stocks,us,XNAS,CS,usd,0000769397,"Founded in 1982, Autodesk is an application software company that serves industries in architecture, engineering, and construction; product design and manufacturing; and media and entertainment. Autodesk software enables design, modeling, and rendering needs of these industries. The company has over 4 million paid subscribers across 180 countries.",https://www.autodesk.com,1985-07-01,65465021297.78,(415) 507-5000,14100,"ONE MARKET, STE. 400.",,SAN FRANCISCO,CA,94105,https://api.polygon.io/v1/reference/company-branding/YXV0b2Rlc2suY29t/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YXV0b2Rlc2suY29t/images/2024-10-01_logo.svg,7372,SERVICES-PREPACKAGED SOFTWARE,ADSK,,215508514.0
ADT,1,ADT Inc.,stocks,us,XNYS,CS,usd,0001703056,"ADT Inc is a provider of monitored security, interactive home and business automation, and related monitoring services in the United States and Canada. It offers residential, commercial, and multi-site customers a comprehensive set of burglary, video, access control, fire and smoke alarm, and medical alert solutions. The company segments include Consumer and Small Business (CSB), Commercial, and Solar. It generates maximum revenue from the Commercial segment.",https://www.adt.com,2018-01-19,6415296436.8,(561) 988-3600,14300,1501 YAMATO ROAD,,BOCA RATON,FL,33431,https://api.polygon.io/v1/reference/company-branding/YWR0LmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWR0LmNvbQ/images/2024-10-01_logo.svg,7381,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",ADT,,891013394.0
ADTN,1,"ADTRAN Holdings, Inc. Common Stock",stocks,us,XNAS,CS,usd,0000926282,"Adtran Holdings Inc is a provider of networking and communications platforms, software, and services focused on the broadband access market. It operates under two reportable segments: Network Solutions, which includes hardware and software products that enable a digital future that supports the company's Subscriber, Access & Aggregation, and Optical Networking Solutions; and Services & Support Segment which includes network design, implementation, maintenance and cloud-hosted services supporting the company's Subscriber, Access & Aggregation, and Optical Networking Solutions.",https://www.adtran.com,1994-08-09,677272548.26,256-963-8220,3227,901 EXPLORER BLVD,,HUNTSVILLE,AL,35806,https://api.polygon.io/v1/reference/company-branding/YWR0cmFuLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWR0cmFuLmNvbQ/images/2024-10-01_logo.svg,3661,TELEPHONE & TELEGRAPH APPARATUS,ADTN,,79305919.0
ADTX,1,"Aditxt, Inc. Common Stock",stocks,us,XNAS,CS,usd,0001726711,"Aditxt Inc is a life sciences company that develops, builds, and grows innovations with a focus on monitoring and modulating the immune system. It develops products designed to induce tolerance to transplanted organs. Its portfolio consists of two programs Adimune and AditxtScore. It firm's immunosuppressive (anti-rejection) drugs have made possible life-saving organ transplantation procedures and blocking of unwanted immune responses in autoimmune diseases. It is also developing a technology called Apoptotic DNA Immunotherapy (ADi) ADI-100, which utilizes a novel approach that mimics the way bodies naturally induce tolerance to tissues.",https://www.aditxt.com,2020-06-30,4956351.922,909-488-0844,47,"737 N. FIFTH STREET, SUITE 200",,RICHMOND,VA,23219,https://api.polygon.io/v1/reference/company-branding/YWRpdHh0LmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWRpdHh0LmNvbQ/images/2024-10-01_logo.png,2834,PHARMACEUTICAL PREPARATIONS,ADTX,,14234210.0
