ticker,close_price,weight,date,update_time
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:28:34
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:28:34
AMH,33.28,0.01,2023-01-26,2024-12-17 03:28:34
AGR,42.19,0.01,2023-01-26,2024-12-17 03:28:34
APTV,106.8,0.01,2023-01-26,2024-12-17 03:28:34
AU,21.84,0.01,2023-01-26,2024-12-17 03:28:34
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:28:34
AUR,1.59,0.01,2023-01-26,2024-12-17 03:28:34
AFG,141.97,0.01,2023-01-26,2024-12-17 03:28:34
ALB,279.45,0.01,2023-01-26,2024-12-17 03:28:34
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:28:34
ATR,112.79,0.01,2023-01-26,2024-12-17 03:28:34
ACI,21.0,0.01,2023-01-26,2024-12-17 03:28:34
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:28:34
AAL,16.61,0.01,2023-01-26,2024-12-17 03:28:34
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:28:34
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:28:34
AOS,58.85,0.01,2023-01-26,2024-12-17 03:28:34
APG,21.15,0.01,2023-01-26,2024-12-17 03:28:34
AEG,5.49,0.01,2023-01-26,2024-12-17 03:28:34
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:28:34
AIT,136.4,0.01,2023-01-26,2024-12-17 03:28:34
AR,29.18,0.01,2023-01-26,2024-12-17 03:28:34
AYI,182.11,0.01,2023-01-26,2024-12-17 03:28:34
AES,27.62,0.01,2023-01-26,2024-12-17 03:28:34
APPF,114.94,0.01,2023-01-26,2024-12-17 03:28:34
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:28:34
AA,52.11,0.01,2023-01-26,2024-12-17 03:28:34
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:28:34
APA,45.36,0.01,2023-01-26,2024-12-17 03:28:34
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:28:34
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:28:42
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:28:42
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:28:42
BAC,35.34,0.01,2023-01-26,2024-12-17 03:28:42
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:28:42
ASML,683.9,0.01,2023-01-26,2024-12-17 03:28:42
ACN,274.26,0.01,2023-01-26,2024-12-17 03:28:42
AXP,155.88,0.01,2023-01-26,2024-12-17 03:28:42
BABA,120.57,0.01,2023-01-26,2024-12-17 03:28:42
AZN,65.99,0.01,2023-01-26,2024-12-17 03:28:42
AMD,75.16,0.01,2023-01-26,2024-12-17 03:28:42
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:28:42
ABT,111.07,0.01,2023-01-26,2024-12-17 03:28:42
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:28:42
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:28:42
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:28:42
BA,212.73,0.01,2023-01-26,2024-12-17 03:28:42
ADP,225.43,0.01,2023-01-26,2024-12-17 03:28:42
APP,11.9,0.01,2023-01-26,2024-12-17 03:28:42
ADI,170.74,0.01,2023-01-26,2024-12-17 03:28:42
APO,70.43,0.01,2023-01-26,2024-12-17 03:28:42
AMT,221.03,0.01,2023-01-26,2024-12-17 03:28:42
APH,39.195,0.01,2023-01-26,2024-12-17 03:28:42
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:28:42
AON,324.84,0.01,2023-01-26,2024-12-17 03:28:42
APD,316.61,0.01,2023-01-26,2024-12-17 03:28:42
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:28:42
AJG,197.25,0.01,2023-01-26,2024-12-17 03:28:42
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:28:42
AFL,72.96,0.01,2023-01-26,2024-12-17 03:28:42
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:28:42
AMP,347.36,0.01,2023-01-26,2024-12-17 03:28:42
ALL,128.6,0.01,2023-01-26,2024-12-17 03:28:42
AEP,92.99,0.01,2023-01-26,2024-12-17 03:28:42
AXON,192.33,0.01,2023-01-26,2024-12-17 03:28:42
AMX,21.29,0.01,2023-01-26,2024-12-17 03:28:42
AIG,63.98,0.01,2023-01-26,2024-12-17 03:28:42
AME,143.55,0.01,2023-01-26,2024-12-17 03:28:42
AEM,57.1,0.01,2023-01-26,2024-12-17 03:28:42
ALC,74.93,0.01,2023-01-26,2024-12-17 03:28:42
ARES,81.21,0.01,2023-01-26,2024-12-17 03:28:42
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:28:42
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:28:42
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:28:42
AVB,173.45,0.01,2023-01-26,2024-12-17 03:28:42
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:28:42
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:28:42
AWK,156.2,0.01,2023-01-26,2024-12-17 03:28:42
ADM,84.9,0.01,2023-01-26,2024-12-17 03:28:42
BAM,32.05,0.01,2023-01-26,2024-12-17 03:28:42
AEE,87.45,0.01,2023-01-26,2024-12-17 03:28:42
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:28:42
ASX,7.6,0.01,2023-01-26,2024-12-17 03:28:42
ATO,115.48,0.01,2023-01-26,2024-12-17 03:28:42
BBD,2.8,0.01,2023-01-26,2024-12-17 03:28:42
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:28:42
BBY,83.95,0.01,2023-01-26,2024-12-17 03:28:42
AER,65.01,0.01,2023-01-26,2024-12-17 03:28:42
ARE,157.2,0.01,2023-01-26,2024-12-17 03:28:42
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:28:42
BALL,57.03,0.01,2023-01-26,2024-12-17 03:28:42
BAH,97.18,0.01,2023-01-26,2024-12-17 03:28:42
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:28:42
AVY,188.14,0.01,2023-01-26,2024-12-17 03:28:42
BAX,46.16,0.01,2023-01-26,2024-12-17 03:28:42
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:28:42
BAP,143.49,0.01,2023-01-26,2024-12-17 03:28:42
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:28:42
ACM,86.75,0.01,2023-01-26,2024-12-17 03:28:42
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:28:42
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:28:42
AMH,33.28,0.01,2023-01-26,2024-12-17 03:28:42
AGR,42.19,0.01,2023-01-26,2024-12-17 03:28:42
APTV,106.8,0.01,2023-01-26,2024-12-17 03:28:42
AU,21.84,0.01,2023-01-26,2024-12-17 03:28:42
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:28:42
AUR,1.59,0.01,2023-01-26,2024-12-17 03:28:42
AFG,141.97,0.01,2023-01-26,2024-12-17 03:28:42
ALB,279.45,0.01,2023-01-26,2024-12-17 03:28:42
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:28:42
ATR,112.79,0.01,2023-01-26,2024-12-17 03:28:42
ACI,21.0,0.01,2023-01-26,2024-12-17 03:28:42
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:28:42
AAL,16.61,0.01,2023-01-26,2024-12-17 03:28:42
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:28:42
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:28:42
AOS,58.85,0.01,2023-01-26,2024-12-17 03:28:42
APG,21.15,0.01,2023-01-26,2024-12-17 03:28:42
AEG,5.49,0.01,2023-01-26,2024-12-17 03:28:42
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:28:42
AIT,136.4,0.01,2023-01-26,2024-12-17 03:28:42
AR,29.18,0.01,2023-01-26,2024-12-17 03:28:42
AYI,182.11,0.01,2023-01-26,2024-12-17 03:28:42
AES,27.62,0.01,2023-01-26,2024-12-17 03:28:42
APPF,114.94,0.01,2023-01-26,2024-12-17 03:28:42
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:28:42
AA,52.11,0.01,2023-01-26,2024-12-17 03:28:42
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:28:42
APA,45.36,0.01,2023-01-26,2024-12-17 03:28:42
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:28:42
AAPL,135.94,0.01,2023-01-17,2024-12-17 03:28:55
AMZN,96.05,0.01,2023-01-17,2024-12-17 03:28:55
AVGO,57.924,0.01,2023-01-17,2024-12-17 03:28:55
BAC,34.52,0.01,2023-01-17,2024-12-17 03:28:55
ABBV,152.83,0.01,2023-01-17,2024-12-17 03:28:55
ASML,658.19,0.01,2023-01-17,2024-12-17 03:28:55
ACN,284.88,0.01,2023-01-17,2024-12-17 03:28:55
AXP,153.75,0.01,2023-01-17,2024-12-17 03:28:55
BABA,115.19,0.01,2023-01-17,2024-12-17 03:28:55
AZN,70.74,0.01,2023-01-17,2024-12-17 03:28:55
AMD,71.59,0.01,2023-01-17,2024-12-17 03:28:55
ADBE,344.38,0.01,2023-01-17,2024-12-17 03:28:55
ABT,113.39,0.01,2023-01-17,2024-12-17 03:28:55
AMGN,269.42,0.01,2023-01-17,2024-12-17 03:28:55
ANET,29.075,0.01,2023-01-17,2024-12-17 03:28:55
AMAT,109.41,0.01,2023-01-17,2024-12-17 03:28:55
BA,211.41,0.01,2023-01-17,2024-12-17 03:28:55
ADP,236.78,0.01,2023-01-17,2024-12-17 03:28:55
APP,10.9,0.01,2023-01-17,2024-12-17 03:28:55
ADI,166.91,0.01,2023-01-17,2024-12-17 03:28:55
APO,69.09,0.01,2023-01-17,2024-12-17 03:28:55
AMT,231.05,0.01,2023-01-17,2024-12-17 03:28:55
APH,40.345,0.01,2023-01-17,2024-12-17 03:28:55
ABNB,101.27,0.01,2023-01-17,2024-12-17 03:28:55
AON,316.94,0.01,2023-01-17,2024-12-17 03:28:55
APD,306.38,0.01,2023-01-17,2024-12-17 03:28:55
ADSK,200.7,0.01,2023-01-17,2024-12-17 03:28:55
AJG,195.65,0.01,2023-01-17,2024-12-17 03:28:55
BBVA,6.93,0.01,2023-01-17,2024-12-17 03:28:55
AFL,72.44,0.01,2023-01-17,2024-12-17 03:28:55
AZO,2355.88,0.01,2023-01-17,2024-12-17 03:28:55
AMP,336.28,0.01,2023-01-17,2024-12-17 03:28:55
ALL,135.52,0.01,2023-01-17,2024-12-17 03:28:55
AEP,94.86,0.01,2023-01-17,2024-12-17 03:28:55
AXON,184.47,0.01,2023-01-17,2024-12-17 03:28:55
AMX,20.71,0.01,2023-01-17,2024-12-17 03:28:55
AIG,63.78,0.01,2023-01-17,2024-12-17 03:28:55
AME,144.63,0.01,2023-01-17,2024-12-17 03:28:55
AEM,54.58,0.01,2023-01-17,2024-12-17 03:28:55
ALC,74.28,0.01,2023-01-17,2024-12-17 03:28:55
ARES,78.07,0.01,2023-01-17,2024-12-17 03:28:55
ARGX,396.56,0.01,2023-01-17,2024-12-17 03:28:55
ACGL,64.0,0.01,2023-01-17,2024-12-17 03:28:55
ABEV,2.72,0.01,2023-01-17,2024-12-17 03:28:55
AVB,170.01,0.01,2023-01-17,2024-12-17 03:28:55
ALNY,233.73,0.01,2023-01-17,2024-12-17 03:28:55
ANSS,252.68,0.01,2023-01-17,2024-12-17 03:28:55
AWK,157.24,0.01,2023-01-17,2024-12-17 03:28:55
ADM,88.09,0.01,2023-01-17,2024-12-17 03:28:55
BAM,31.86,0.01,2023-01-17,2024-12-17 03:28:55
AEE,89.24,0.01,2023-01-17,2024-12-17 03:28:55
AFRM,13.45,0.01,2023-01-17,2024-12-17 03:28:55
ASX,7.11,0.01,2023-01-17,2024-12-17 03:28:55
ATO,113.95,0.01,2023-01-17,2024-12-17 03:28:55
BBD,2.87,0.01,2023-01-17,2024-12-17 03:28:55
BBDO,2.59,0.01,2023-01-17,2024-12-17 03:28:55
BBY,84.42,0.01,2023-01-17,2024-12-17 03:28:55
AER,64.01,0.01,2023-01-17,2024-12-17 03:28:55
ARE,156.16,0.01,2023-01-17,2024-12-17 03:28:55
ALGN,246.04,0.01,2023-01-17,2024-12-17 03:28:55
BALL,56.96,0.01,2023-01-17,2024-12-17 03:28:55
BAH,94.9,0.01,2023-01-17,2024-12-17 03:28:55
AZPN,204.66,0.01,2023-01-17,2024-12-17 03:28:55
AVY,193.51,0.01,2023-01-17,2024-12-17 03:28:55
BAX,44.74,0.01,2023-01-17,2024-12-17 03:28:55
AVTR,22.26,0.01,2023-01-17,2024-12-17 03:28:55
BAP,143.44,0.01,2023-01-17,2024-12-17 03:28:55
AKAM,88.88,0.01,2023-01-17,2024-12-17 03:28:55
ACM,86.58,0.01,2023-01-17,2024-12-17 03:28:55
AMCR,12.15,0.01,2023-01-17,2024-12-17 03:28:55
ARCC,18.89,0.01,2023-01-17,2024-12-17 03:28:55
AMH,32.63,0.01,2023-01-17,2024-12-17 03:28:55
AGR,43.27,0.01,2023-01-17,2024-12-17 03:28:55
APTV,102.55,0.01,2023-01-17,2024-12-17 03:28:55
AU,22.09,0.01,2023-01-17,2024-12-17 03:28:55
ALLE,112.79,0.01,2023-01-17,2024-12-17 03:28:55
AUR,1.47,0.01,2023-01-17,2024-12-17 03:28:55
AFG,140.79,0.01,2023-01-17,2024-12-17 03:28:55
ALB,243.07,0.01,2023-01-17,2024-12-17 03:28:55
ALLY,27.04,0.01,2023-01-17,2024-12-17 03:28:55
ATR,114.06,0.01,2023-01-17,2024-12-17 03:28:55
ACI,21.21,0.01,2023-01-17,2024-12-17 03:28:55
AIZ,128.0,0.01,2023-01-17,2024-12-17 03:28:55
AAL,17.08,0.01,2023-01-17,2024-12-17 03:28:55
AAON,51.4,0.01,2023-01-17,2024-12-17 03:28:55
ARMK,45.38,0.01,2023-01-17,2024-12-17 03:28:55
AOS,60.03,0.01,2023-01-17,2024-12-17 03:28:55
APG,20.6,0.01,2023-01-17,2024-12-17 03:28:55
AEG,5.4,0.01,2023-01-17,2024-12-17 03:28:55
ALSN,43.03,0.01,2023-01-17,2024-12-17 03:28:55
AIT,124.66,0.01,2023-01-17,2024-12-17 03:28:55
AR,30.11,0.01,2023-01-17,2024-12-17 03:28:55
AYI,173.48,0.01,2023-01-17,2024-12-17 03:28:55
AES,27.6,0.01,2023-01-17,2024-12-17 03:28:55
APPF,119.21,0.01,2023-01-17,2024-12-17 03:28:55
ALTR,50.18,0.01,2023-01-17,2024-12-17 03:28:55
AA,54.86,0.01,2023-01-17,2024-12-17 03:28:55
AGNC,11.21,0.01,2023-01-17,2024-12-17 03:28:55
APA,45.14,0.01,2023-01-17,2024-12-17 03:28:55
AXTA,27.01,0.01,2023-01-17,2024-12-17 03:28:55
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:31:09
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:31:09
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:31:09
BAC,35.34,0.01,2023-01-26,2024-12-17 03:31:09
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:31:09
ASML,683.9,0.01,2023-01-26,2024-12-17 03:31:09
ACN,274.26,0.01,2023-01-26,2024-12-17 03:31:09
AXP,155.88,0.01,2023-01-26,2024-12-17 03:31:09
BABA,120.57,0.01,2023-01-26,2024-12-17 03:31:09
AZN,65.99,0.01,2023-01-26,2024-12-17 03:31:09
AMD,75.16,0.01,2023-01-26,2024-12-17 03:31:09
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:31:09
ABT,111.07,0.01,2023-01-26,2024-12-17 03:31:09
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:31:09
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:31:09
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:31:09
BA,212.73,0.01,2023-01-26,2024-12-17 03:31:09
ADP,225.43,0.01,2023-01-26,2024-12-17 03:31:09
APP,11.9,0.01,2023-01-26,2024-12-17 03:31:09
ADI,170.74,0.01,2023-01-26,2024-12-17 03:31:09
APO,70.43,0.01,2023-01-26,2024-12-17 03:31:09
AMT,221.03,0.01,2023-01-26,2024-12-17 03:31:09
APH,39.195,0.01,2023-01-26,2024-12-17 03:31:09
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:31:09
AON,324.84,0.01,2023-01-26,2024-12-17 03:31:09
APD,316.61,0.01,2023-01-26,2024-12-17 03:31:09
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:31:09
AJG,197.25,0.01,2023-01-26,2024-12-17 03:31:09
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:31:09
AFL,72.96,0.01,2023-01-26,2024-12-17 03:31:09
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:31:09
AMP,347.36,0.01,2023-01-26,2024-12-17 03:31:09
ALL,128.6,0.01,2023-01-26,2024-12-17 03:31:09
AEP,92.99,0.01,2023-01-26,2024-12-17 03:31:09
AXON,192.33,0.01,2023-01-26,2024-12-17 03:31:09
AMX,21.29,0.01,2023-01-26,2024-12-17 03:31:09
AIG,63.98,0.01,2023-01-26,2024-12-17 03:31:09
AME,143.55,0.01,2023-01-26,2024-12-17 03:31:09
AEM,57.1,0.01,2023-01-26,2024-12-17 03:31:09
ALC,74.93,0.01,2023-01-26,2024-12-17 03:31:09
ARES,81.21,0.01,2023-01-26,2024-12-17 03:31:09
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:31:09
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:31:09
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:31:09
AVB,173.45,0.01,2023-01-26,2024-12-17 03:31:09
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:31:09
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:31:09
AWK,156.2,0.01,2023-01-26,2024-12-17 03:31:09
ADM,84.9,0.01,2023-01-26,2024-12-17 03:31:09
BAM,32.05,0.01,2023-01-26,2024-12-17 03:31:09
AEE,87.45,0.01,2023-01-26,2024-12-17 03:31:09
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:31:09
ASX,7.6,0.01,2023-01-26,2024-12-17 03:31:09
ATO,115.48,0.01,2023-01-26,2024-12-17 03:31:09
BBD,2.8,0.01,2023-01-26,2024-12-17 03:31:09
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:31:09
BBY,83.95,0.01,2023-01-26,2024-12-17 03:31:09
AER,65.01,0.01,2023-01-26,2024-12-17 03:31:09
ARE,157.2,0.01,2023-01-26,2024-12-17 03:31:09
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:31:09
BALL,57.03,0.01,2023-01-26,2024-12-17 03:31:09
BAH,97.18,0.01,2023-01-26,2024-12-17 03:31:09
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:31:09
AVY,188.14,0.01,2023-01-26,2024-12-17 03:31:09
BAX,46.16,0.01,2023-01-26,2024-12-17 03:31:09
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:31:09
BAP,143.49,0.01,2023-01-26,2024-12-17 03:31:09
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:31:09
ACM,86.75,0.01,2023-01-26,2024-12-17 03:31:09
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:31:09
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:31:09
AMH,33.28,0.01,2023-01-26,2024-12-17 03:31:09
AGR,42.19,0.01,2023-01-26,2024-12-17 03:31:09
APTV,106.8,0.01,2023-01-26,2024-12-17 03:31:09
AU,21.84,0.01,2023-01-26,2024-12-17 03:31:09
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:31:09
AUR,1.59,0.01,2023-01-26,2024-12-17 03:31:09
AFG,141.97,0.01,2023-01-26,2024-12-17 03:31:09
ALB,279.45,0.01,2023-01-26,2024-12-17 03:31:09
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:31:09
ATR,112.79,0.01,2023-01-26,2024-12-17 03:31:09
ACI,21.0,0.01,2023-01-26,2024-12-17 03:31:09
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:31:09
AAL,16.61,0.01,2023-01-26,2024-12-17 03:31:09
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:31:09
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:31:09
AOS,58.85,0.01,2023-01-26,2024-12-17 03:31:09
APG,21.15,0.01,2023-01-26,2024-12-17 03:31:09
AEG,5.49,0.01,2023-01-26,2024-12-17 03:31:09
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:31:09
AIT,136.4,0.01,2023-01-26,2024-12-17 03:31:09
AR,29.18,0.01,2023-01-26,2024-12-17 03:31:09
AYI,182.11,0.01,2023-01-26,2024-12-17 03:31:09
AES,27.62,0.01,2023-01-26,2024-12-17 03:31:09
APPF,114.94,0.01,2023-01-26,2024-12-17 03:31:09
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:31:09
AA,52.11,0.01,2023-01-26,2024-12-17 03:31:09
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:31:09
APA,45.36,0.01,2023-01-26,2024-12-17 03:31:09
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:31:09
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:31:11
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:31:11
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:31:11
BAC,35.34,0.01,2023-01-26,2024-12-17 03:31:11
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:31:11
ASML,683.9,0.01,2023-01-26,2024-12-17 03:31:11
ACN,274.26,0.01,2023-01-26,2024-12-17 03:31:11
AXP,155.88,0.01,2023-01-26,2024-12-17 03:31:11
BABA,120.57,0.01,2023-01-26,2024-12-17 03:31:11
AZN,65.99,0.01,2023-01-26,2024-12-17 03:31:11
AMD,75.16,0.01,2023-01-26,2024-12-17 03:31:11
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:31:11
ABT,111.07,0.01,2023-01-26,2024-12-17 03:31:11
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:31:11
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:31:11
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:31:11
BA,212.73,0.01,2023-01-26,2024-12-17 03:31:11
ADP,225.43,0.01,2023-01-26,2024-12-17 03:31:11
APP,11.9,0.01,2023-01-26,2024-12-17 03:31:11
ADI,170.74,0.01,2023-01-26,2024-12-17 03:31:11
APO,70.43,0.01,2023-01-26,2024-12-17 03:31:11
AMT,221.03,0.01,2023-01-26,2024-12-17 03:31:11
APH,39.195,0.01,2023-01-26,2024-12-17 03:31:11
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:31:11
AON,324.84,0.01,2023-01-26,2024-12-17 03:31:11
APD,316.61,0.01,2023-01-26,2024-12-17 03:31:11
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:31:11
AJG,197.25,0.01,2023-01-26,2024-12-17 03:31:11
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:31:11
AFL,72.96,0.01,2023-01-26,2024-12-17 03:31:11
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:31:11
AMP,347.36,0.01,2023-01-26,2024-12-17 03:31:11
ALL,128.6,0.01,2023-01-26,2024-12-17 03:31:11
AEP,92.99,0.01,2023-01-26,2024-12-17 03:31:11
AXON,192.33,0.01,2023-01-26,2024-12-17 03:31:11
AMX,21.29,0.01,2023-01-26,2024-12-17 03:31:11
AIG,63.98,0.01,2023-01-26,2024-12-17 03:31:11
AME,143.55,0.01,2023-01-26,2024-12-17 03:31:11
AEM,57.1,0.01,2023-01-26,2024-12-17 03:31:11
ALC,74.93,0.01,2023-01-26,2024-12-17 03:31:11
ARES,81.21,0.01,2023-01-26,2024-12-17 03:31:11
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:31:11
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:31:11
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:31:11
AVB,173.45,0.01,2023-01-26,2024-12-17 03:31:11
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:31:11
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:31:11
AWK,156.2,0.01,2023-01-26,2024-12-17 03:31:11
ADM,84.9,0.01,2023-01-26,2024-12-17 03:31:11
BAM,32.05,0.01,2023-01-26,2024-12-17 03:31:11
AEE,87.45,0.01,2023-01-26,2024-12-17 03:31:11
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:31:11
ASX,7.6,0.01,2023-01-26,2024-12-17 03:31:11
ATO,115.48,0.01,2023-01-26,2024-12-17 03:31:11
BBD,2.8,0.01,2023-01-26,2024-12-17 03:31:11
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:31:11
BBY,83.95,0.01,2023-01-26,2024-12-17 03:31:11
AER,65.01,0.01,2023-01-26,2024-12-17 03:31:11
ARE,157.2,0.01,2023-01-26,2024-12-17 03:31:11
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:31:11
BALL,57.03,0.01,2023-01-26,2024-12-17 03:31:11
BAH,97.18,0.01,2023-01-26,2024-12-17 03:31:11
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:31:11
AVY,188.14,0.01,2023-01-26,2024-12-17 03:31:11
BAX,46.16,0.01,2023-01-26,2024-12-17 03:31:11
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:31:11
BAP,143.49,0.01,2023-01-26,2024-12-17 03:31:11
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:31:11
ACM,86.75,0.01,2023-01-26,2024-12-17 03:31:11
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:31:11
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:31:11
AMH,33.28,0.01,2023-01-26,2024-12-17 03:31:11
AGR,42.19,0.01,2023-01-26,2024-12-17 03:31:11
APTV,106.8,0.01,2023-01-26,2024-12-17 03:31:11
AU,21.84,0.01,2023-01-26,2024-12-17 03:31:11
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:31:11
AUR,1.59,0.01,2023-01-26,2024-12-17 03:31:11
AFG,141.97,0.01,2023-01-26,2024-12-17 03:31:11
ALB,279.45,0.01,2023-01-26,2024-12-17 03:31:11
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:31:11
ATR,112.79,0.01,2023-01-26,2024-12-17 03:31:11
ACI,21.0,0.01,2023-01-26,2024-12-17 03:31:11
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:31:11
AAL,16.61,0.01,2023-01-26,2024-12-17 03:31:11
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:31:11
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:31:11
AOS,58.85,0.01,2023-01-26,2024-12-17 03:31:11
APG,21.15,0.01,2023-01-26,2024-12-17 03:31:11
AEG,5.49,0.01,2023-01-26,2024-12-17 03:31:11
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:31:11
AIT,136.4,0.01,2023-01-26,2024-12-17 03:31:11
AR,29.18,0.01,2023-01-26,2024-12-17 03:31:11
AYI,182.11,0.01,2023-01-26,2024-12-17 03:31:11
AES,27.62,0.01,2023-01-26,2024-12-17 03:31:11
APPF,114.94,0.01,2023-01-26,2024-12-17 03:31:11
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:31:11
AA,52.11,0.01,2023-01-26,2024-12-17 03:31:11
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:31:11
APA,45.36,0.01,2023-01-26,2024-12-17 03:31:11
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:31:11
